id,max_voice_score
TEST_02730,0.9982316
TEST_28017,0.9990998
TEST_05983,0.99999166
TEST_21709,0.9999912
TEST_20743,0.99996173
TEST_08977,0.99995804
TEST_16943,0.9999029
TEST_42790,0.999982
TEST_24485,0.99863446
TEST_30125,3.574481e-07
TEST_19663,0.40391123
TEST_25335,0.63098884
TEST_46067,0.99997383
TEST_20750,0.9996745
TEST_24546,0.99998987
TEST_27985,0.9999939
TEST_07416,0.00052349764
TEST_20107,0.9999833
TEST_10256,0.99963284
TEST_35992,0.9999955
TEST_43277,0.9995711
TEST_18871,0.9999795
TEST_32441,0.99991596
TEST_13104,0.99999774
TEST_35308,0.089439735
TEST_38539,0.99982345
TEST_44814,0.99998605
TEST_33951,0.9999728
TEST_40239,0.051016
TEST_01860,0.99894476
TEST_02296,0.99940556
TEST_32244,0.99985385
TEST_04588,0.9993031
TEST_12368,0.0031366332
TEST_14878,0.9993911
TEST_16104,0.99970114
TEST_42299,0.99990654
TEST_00504,2.8468168e-08
TEST_39608,0.9996954
TEST_05575,0.9999965
TEST_44466,0.99994093
TEST_15994,0.99952304
TEST_40493,0.9993576
TEST_29332,0.99998385
TEST_02686,0.0012753324
TEST_41141,0.99991167
TEST_30864,0.99999803
TEST_02329,0.999859
TEST_29947,0.9999698
TEST_15567,0.99999756
TEST_29954,0.82793105
TEST_08527,0.9999883
TEST_08348,0.99999887
TEST_02066,0.9991842
TEST_41166,0.9999981
TEST_22696,0.99999356
TEST_03502,1.0707093e-05
TEST_48830,0.00019312717
TEST_38905,0.9999646
TEST_07750,0.99986005
TEST_22167,0.9999862
TEST_25040,0.9999981
TEST_42665,0.99985826
TEST_18253,0.9990276
TEST_09500,0.99998325
TEST_48497,0.9968285
TEST_10249,0.9994325
TEST_35897,0.9998745
TEST_22073,0.99995494
TEST_29467,0.999977
TEST_40075,0.998305
TEST_10888,0.9999979
TEST_14904,0.99992126
TEST_30043,0.9999913
TEST_22947,0.9999958
TEST_21489,0.9999677
TEST_45159,0.999636
TEST_06634,0.9999374
TEST_13896,0.9996194
TEST_11675,0.9999937
TEST_03963,0.99986666
TEST_17395,0.99999714
TEST_46302,0.1905394
TEST_43229,0.999894
TEST_47215,0.9998784
TEST_45670,0.99991375
TEST_00478,0.9999897
TEST_29762,0.007071528
TEST_13801,2.7569286e-07
TEST_09881,0.99992955
TEST_05157,0.9996003
TEST_41378,0.99999523
TEST_31306,0.9996631
TEST_22895,0.99857205
TEST_32756,0.99987274
TEST_30684,0.9869658
TEST_08014,0.99664783
TEST_02833,0.99962616
TEST_10416,0.99995524
TEST_32580,0.99960214
TEST_44108,0.99935204
TEST_39482,0.99995387
TEST_29579,0.99915713
TEST_41083,3.865875e-05
TEST_39837,0.9996507
TEST_00787,0.9990274
TEST_04697,0.99990094
TEST_15868,0.9999908
TEST_14087,0.999966
TEST_27702,0.9999159
TEST_20835,0.9999466
TEST_44866,0.9999772
TEST_02795,0.9999571
TEST_06255,0.18636064
TEST_15132,0.99983996
TEST_33933,0.9999436
TEST_37045,0.9998275
TEST_31195,0.99996054
TEST_49110,0.99985385
TEST_39258,0.9999997
TEST_20827,0.9998142
TEST_37646,0.012853408
TEST_47673,0.012413696
TEST_21473,0.9996346
TEST_46212,0.9994134
TEST_31720,0.82651097
TEST_07731,0.99999446
TEST_07997,0.9999953
TEST_41806,0.9999815
TEST_39234,9.3501374e-05
TEST_38500,0.99995166
TEST_11246,0.9996822
TEST_04454,0.9999751
TEST_17895,0.9999549
TEST_07203,0.99990076
TEST_14468,0.99996734
TEST_05032,0.9746752
TEST_42783,0.99999493
TEST_09172,0.9999867
TEST_27969,0.9999941
TEST_38262,0.9999689
TEST_39756,0.9998626
TEST_13196,1.0417627e-06
TEST_48044,0.9998285
TEST_21518,0.9999896
TEST_25919,0.99999857
TEST_31798,0.9999958
TEST_06871,0.99991214
TEST_29449,0.9845333
TEST_03364,0.9741826
TEST_44922,0.9999977
TEST_44511,0.99978036
TEST_21045,0.99975675
TEST_11503,0.9892964
TEST_10452,0.99994296
TEST_43554,0.9999205
TEST_19071,0.9997998
TEST_22271,0.99894786
TEST_48900,0.99921894
TEST_29286,0.9996907
TEST_49687,0.99990153
TEST_03476,0.18485309
TEST_44560,1.6347995e-07
TEST_32142,0.9999866
TEST_13373,3.102788e-08
TEST_23700,0.9993341
TEST_14344,0.9999812
TEST_40484,0.998055
TEST_18988,0.00075533293
TEST_47744,0.020151274
TEST_07521,0.018532068
TEST_40904,0.9997518
TEST_11924,0.99962395
TEST_37416,0.0018454811
TEST_47774,0.9999682
TEST_44580,0.99994206
TEST_36928,0.99999267
TEST_06067,0.99998677
TEST_24774,0.9999405
TEST_24027,0.9999228
TEST_31250,0.99874353
TEST_04154,0.94437593
TEST_25985,0.9996091
TEST_40147,0.99980605
TEST_22057,0.99972445
TEST_04284,0.050726227
TEST_03712,0.9999912
TEST_10254,8.634644e-08
TEST_42796,0.9999902
TEST_35507,1.2229884e-06
TEST_08261,0.99961483
TEST_05631,0.99925846
TEST_25630,0.9999513
TEST_00863,0.9999538
TEST_32272,0.9999752
TEST_14584,0.9999168
TEST_25601,0.9997543
TEST_19710,0.99731123
TEST_49668,0.002494279
TEST_26904,0.9999141
TEST_31444,0.9999917
TEST_42323,0.9999877
TEST_30699,0.9973366
TEST_10527,0.9997691
TEST_42023,0.9948796
TEST_43835,0.99983543
TEST_13936,0.98998815
TEST_49102,0.99999905
TEST_46989,0.9993456
TEST_01498,0.9995586
TEST_13789,0.00054806925
TEST_13010,0.99998707
TEST_35543,0.9999872
TEST_22385,0.00044778813
TEST_12397,0.9344864
TEST_19948,0.9988325
TEST_02786,0.9990885
TEST_33508,0.99995184
TEST_43186,0.00027660187
TEST_47504,1.6280576e-06
TEST_40004,0.0021078205
TEST_11698,0.9992996
TEST_40613,0.99999875
TEST_41908,0.997806
TEST_12258,0.9998055
TEST_17958,0.9997363
TEST_22189,0.7170726
TEST_05118,0.9998477
TEST_48717,0.99990684
TEST_19604,0.9997939
TEST_28827,0.9996264
TEST_30608,0.99998426
TEST_37156,0.99984527
TEST_09654,0.9999715
TEST_29921,0.046773355
TEST_48488,0.9999747
TEST_41949,0.99998313
TEST_32947,0.025558103
TEST_21326,0.99996656
TEST_26507,0.999938
TEST_43192,0.99999374
TEST_41130,0.99998975
TEST_24508,0.99981534
TEST_16456,0.99964017
TEST_43581,0.15569992
TEST_29278,0.99999124
TEST_15216,0.999989
TEST_32150,0.9998948
TEST_31607,2.7518931e-06
TEST_04810,0.99989897
TEST_32548,0.999665
TEST_01868,0.9999959
TEST_05168,0.9995303
TEST_18353,0.99988306
TEST_26786,0.99973947
TEST_21902,0.999784
TEST_14571,0.9999632
TEST_46573,0.99954116
TEST_34915,0.9998356
TEST_00605,0.9999932
TEST_41906,1.0637694e-06
TEST_39345,0.9587065
TEST_40448,0.9999974
TEST_32349,0.48081484
TEST_15948,0.9999918
TEST_26980,0.9999953
TEST_36609,0.99988556
TEST_00587,0.99976355
TEST_33597,0.99999547
TEST_13393,0.95729095
TEST_19998,0.99998915
TEST_26995,0.99998564
TEST_06137,0.9996082
TEST_48835,0.019923333
TEST_30041,0.9992689
TEST_24522,0.99341995
TEST_14955,0.99999887
TEST_49075,0.9999606
TEST_35264,0.9999173
TEST_42409,0.99999475
TEST_33661,0.9999365
TEST_10891,0.9999664
TEST_35685,7.341791e-06
TEST_16421,0.99939847
TEST_00620,0.9999491
TEST_12238,0.9999654
TEST_41565,0.99999654
TEST_06856,0.99851835
TEST_11069,0.9997379
TEST_31852,0.9999982
TEST_03391,0.99762213
TEST_03966,0.9999275
TEST_43768,0.9988974
TEST_00774,0.9959535
TEST_28016,0.9999595
TEST_21184,0.99997383
TEST_16302,0.9995078
TEST_49942,0.99985355
TEST_37600,0.99999183
TEST_17768,0.020878013
TEST_40902,0.999956
TEST_36242,0.9998758
TEST_44981,0.9995041
TEST_46497,0.9999605
TEST_45212,0.9997399
TEST_08694,0.999998
TEST_42949,0.9997182
TEST_48803,0.9987057
TEST_43005,0.9999746
TEST_10396,0.9796107
TEST_40224,0.9999876
TEST_47957,0.99993587
TEST_17005,0.00249709
TEST_05002,0.99998915
TEST_42213,9.498204e-07
TEST_17059,0.99991703
TEST_14651,0.019541446
TEST_09808,0.9999171
TEST_29960,0.9999696
TEST_32473,0.9999949
TEST_17354,0.997477
TEST_24998,0.88093305
TEST_29045,0.9998661
TEST_37480,0.9999906
TEST_20098,0.9998929
TEST_37024,0.9999715
TEST_28683,0.9919845
TEST_45183,0.99988234
TEST_49890,0.9997337
TEST_19308,0.99999034
TEST_41196,0.99998736
TEST_17626,0.99997807
TEST_34053,0.999877
TEST_16719,0.9998225
TEST_35169,0.99999154
TEST_35340,0.99998736
TEST_21628,0.9999087
TEST_34176,0.9983134
TEST_01544,0.9999795
TEST_19670,0.9999765
TEST_31898,0.99989665
TEST_14921,0.99933624
TEST_38495,0.9999735
TEST_33068,0.9999964
TEST_38377,0.9899122
TEST_31238,0.99987644
TEST_22905,0.99907297
TEST_26583,0.9999975
TEST_07495,0.99992865
TEST_12379,0.99990803
TEST_07195,0.9999555
TEST_19523,0.9999767
TEST_48318,0.99998343
TEST_05027,0.999974
TEST_40036,0.9999997
TEST_40107,0.9999097
TEST_46807,0.9998218
TEST_48683,0.999829
TEST_43722,0.999981
TEST_05777,0.03907369
TEST_01608,0.9993742
TEST_21679,0.07343481
TEST_25956,0.999577
TEST_37662,0.99996984
TEST_40356,0.9995138
TEST_46249,0.99993145
TEST_45826,0.9998343
TEST_30674,0.9999371
TEST_34318,0.9995072
TEST_19294,0.9999952
TEST_39075,0.99999225
TEST_00819,0.99985373
TEST_35067,0.45926958
TEST_35516,0.99992096
TEST_44384,0.99999595
TEST_04911,0.99965537
TEST_09634,0.999967
TEST_18760,0.99996644
TEST_41171,0.9997261
TEST_15441,0.98844707
TEST_19793,0.99992216
TEST_07061,0.9998955
TEST_10038,0.9958918
TEST_30406,0.9999829
TEST_06035,0.11714421
TEST_35710,0.9993598
TEST_40820,0.9998874
TEST_26798,0.9999083
TEST_47371,0.9995109
TEST_16447,0.99994606
TEST_25053,0.99998105
TEST_20846,0.99993604
TEST_37488,0.99149853
TEST_30536,0.99874777
TEST_40988,0.9999257
TEST_30113,0.9997915
TEST_18961,0.9996633
TEST_27305,0.9999416
TEST_17080,0.9998439
TEST_30991,0.9996223
TEST_12489,0.9999389
TEST_39192,0.99977595
TEST_02859,0.998352
TEST_46549,0.99925214
TEST_32961,0.6529793
TEST_34538,0.005681143
TEST_35698,0.9998096
TEST_16147,2.709921e-06
TEST_05335,0.9996346
TEST_20362,0.9998821
TEST_33914,0.99994165
TEST_44325,0.9975421
TEST_01309,0.9999963
TEST_37243,0.9999481
TEST_17164,0.99996954
TEST_01017,0.9994737
TEST_20086,0.99998236
TEST_29039,0.9995508
TEST_34866,0.99982065
TEST_39984,0.99998325
TEST_33317,0.9996069
TEST_46841,0.9998521
TEST_00725,0.99996895
TEST_14360,0.99960566
TEST_08772,0.9999659
TEST_42971,0.9999601
TEST_46471,0.9965686
TEST_18987,0.99993753
TEST_10054,0.9999659
TEST_48495,0.99998814
TEST_18303,0.99995536
TEST_08385,0.9999977
TEST_32572,0.99976677
TEST_30493,0.9999977
TEST_06243,0.9999731
TEST_05859,0.99887586
TEST_28875,0.9999831
TEST_39496,0.99984944
TEST_33672,0.9998324
TEST_15525,0.9987804
TEST_27710,0.9999351
TEST_48437,0.9990557
TEST_35981,0.99999875
TEST_09983,0.99992245
TEST_22888,0.99999225
TEST_49401,0.99994177
TEST_32635,0.99992114
TEST_14915,0.9999905
TEST_17414,0.9999934
TEST_14533,0.9999987
TEST_48381,0.9991266
TEST_18145,0.99861604
TEST_38545,0.9999209
TEST_27761,0.9969951
TEST_00050,0.999811
TEST_21461,0.9997658
TEST_27139,0.9989578
TEST_25150,0.9999733
TEST_33626,0.999984
TEST_49510,0.99999774
TEST_21841,0.99979156
TEST_46121,0.9999027
TEST_08360,0.9999359
TEST_17937,0.9984792
TEST_06069,0.99986804
TEST_38523,0.99959487
TEST_06739,4.8557044e-06
TEST_31646,0.9995225
TEST_32596,0.99999374
TEST_41535,0.019158311
TEST_21614,2.5210518e-06
TEST_29533,0.99995285
TEST_29046,0.99999565
TEST_32970,0.9999058
TEST_31522,0.9998461
TEST_05635,0.9987367
TEST_16305,0.9999463
TEST_38270,0.01368449
TEST_32178,0.99997246
TEST_29568,0.9999981
TEST_17032,0.99972725
TEST_32415,0.9999352
TEST_45117,0.9995793
TEST_01262,0.9998759
TEST_43947,0.9999963
TEST_35503,0.999629
TEST_40233,0.9998422
TEST_19709,0.99804384
TEST_25021,0.99995065
TEST_09933,0.9988964
TEST_14184,0.99996734
TEST_46428,0.9991871
TEST_39297,0.999956
TEST_15397,0.7606423
TEST_45912,1.28968e-06
TEST_20067,0.9999717
TEST_26611,0.9967243
TEST_34424,0.99994844
TEST_31141,0.9888848
TEST_34214,0.9999897
TEST_00881,0.9998935
TEST_37629,0.999975
TEST_15684,0.99998367
TEST_18172,0.9999401
TEST_39743,0.9997886
TEST_11657,0.9983811
TEST_23349,0.9999982
TEST_10740,0.9999713
TEST_35474,0.98958343
TEST_31431,0.99984765
TEST_36936,0.99904317
TEST_41845,0.9999964
TEST_17469,0.9999107
TEST_19964,0.9997851
TEST_23536,0.99963295
TEST_34401,0.99998116
TEST_31775,0.99999505
TEST_46310,0.9957319
TEST_13253,0.99995863
TEST_41544,0.9998895
TEST_24903,0.9999538
TEST_08958,0.9997533
TEST_00222,0.9999853
TEST_41831,0.9999922
TEST_40614,0.9694456
TEST_16299,0.9999632
TEST_04508,0.99998796
TEST_00733,0.9999176
TEST_16701,0.9998034
TEST_30230,0.99942863
TEST_22018,0.9999887
TEST_10133,0.99999434
TEST_20760,0.9998306
TEST_45541,0.9991199
TEST_44060,0.9999212
TEST_39242,0.99999094
TEST_28999,0.99987286
TEST_39689,0.9995625
TEST_35835,0.9999595
TEST_31123,0.99956334
TEST_30254,0.99954873
TEST_26910,0.99992865
TEST_34300,0.999046
TEST_21993,0.99164176
TEST_39644,0.9999362
TEST_34828,0.997028
TEST_22986,0.9999896
TEST_04531,0.9995081
TEST_15252,0.9998026
TEST_16682,0.99991596
TEST_16576,0.8089177
TEST_24681,0.9999316
TEST_14911,0.0035369142
TEST_26421,0.9999945
TEST_03082,9.8215656e-05
TEST_10709,0.9999795
TEST_25528,0.9999556
TEST_35015,0.99976146
TEST_07171,0.99998426
TEST_18475,0.17475873
TEST_39043,0.9999557
TEST_29519,0.99950427
TEST_31370,0.99992186
TEST_34914,6.1349856e-05
TEST_17221,2.1771289e-06
TEST_31054,0.9996385
TEST_23956,0.9998905
TEST_06967,0.9999689
TEST_15383,0.99998623
TEST_40445,0.9996869
TEST_28432,0.9909237
TEST_23267,0.9996903
TEST_48702,0.9997794
TEST_11631,0.9997738
TEST_33441,0.9997025
TEST_05880,0.8575606
TEST_03321,0.9999953
TEST_11420,0.9999763
TEST_11066,0.99973166
TEST_22219,0.99995494
TEST_21987,0.0051842513
TEST_21000,0.9999593
TEST_41189,0.99992365
TEST_28854,0.9999784
TEST_12961,0.99919474
TEST_17524,0.99995476
TEST_09555,0.99669194
TEST_40418,0.999644
TEST_32976,0.99998635
TEST_10039,0.9998459
TEST_08175,0.99999565
TEST_15552,0.99966097
TEST_34651,0.99996674
TEST_38101,0.99866617
TEST_24080,0.99942124
TEST_09990,0.99994797
TEST_11793,0.0030376923
TEST_36571,0.99991
TEST_21146,0.00015250375
TEST_48278,0.99995613
TEST_15153,0.9966294
TEST_38536,0.99998146
TEST_08329,0.9999973
TEST_33479,0.88830495
TEST_27086,0.99992913
TEST_32455,0.99999374
TEST_46883,0.9999994
TEST_02043,0.9999111
TEST_34893,0.99974626
TEST_40049,0.9982251
TEST_46462,0.9998397
TEST_47808,0.9998252
TEST_01808,0.99965656
TEST_28204,0.49736398
TEST_38267,0.9999488
TEST_11391,0.99988884
TEST_30612,1.2406033e-06
TEST_13115,0.22091275
TEST_08100,0.99995273
TEST_25944,0.59563464
TEST_41069,0.99905604
TEST_28908,0.999697
TEST_21281,0.99999386
TEST_34679,0.9996899
TEST_13998,0.99993914
TEST_43525,0.9998523
TEST_37783,0.999985
TEST_06772,0.00016476057
TEST_05738,0.028869642
TEST_40106,0.99982864
TEST_08477,0.99998844
TEST_39476,0.9999148
TEST_22627,0.99999875
TEST_13895,0.9995947
TEST_07033,0.00018308828
TEST_16972,0.9988671
TEST_26636,0.99871415
TEST_37302,0.999874
TEST_21606,0.9951384
TEST_10108,0.9999601
TEST_13320,0.87945443
TEST_41781,0.5847256
TEST_33716,0.9999955
TEST_16512,0.99997175
TEST_28517,0.9999847
TEST_17115,0.9999724
TEST_12889,0.99970317
TEST_42095,0.9999125
TEST_23355,0.99999017
TEST_16517,0.9998739
TEST_24358,0.013674072
TEST_02841,0.9982184
TEST_45171,0.9999175
TEST_33682,0.99999344
TEST_10352,0.99999326
TEST_03827,0.99813294
TEST_05008,0.99951494
TEST_22724,0.9999315
TEST_00275,0.9999559
TEST_20091,0.018449735
TEST_22732,0.9999514
TEST_38530,0.9999996
TEST_22157,0.051264606
TEST_38117,0.9999998
TEST_11746,0.9991229
TEST_32679,0.9051687
TEST_49057,0.9982079
TEST_27789,0.99999636
TEST_49958,0.9999918
TEST_34694,0.9999163
TEST_20646,0.014895381
TEST_26213,0.9994896
TEST_36933,0.9997867
TEST_16954,0.99996173
TEST_44982,0.99995846
TEST_30442,0.99999404
TEST_42780,0.9986022
TEST_21082,0.9927805
TEST_19927,0.99994886
TEST_07384,0.99997014
TEST_19115,0.99999666
TEST_32383,0.9959322
TEST_13340,0.99975884
TEST_31630,0.99998975
TEST_28288,0.9996489
TEST_07308,0.99997306
TEST_07726,0.9999603
TEST_33937,0.9999442
TEST_32005,0.99999344
TEST_22256,0.9999776
TEST_08982,0.9927356
TEST_04390,0.99930894
TEST_07838,0.99438435
TEST_37902,2.354268e-07
TEST_45243,0.9999986
TEST_04532,0.26035213
TEST_13898,0.9998672
TEST_38957,0.99993384
TEST_02113,0.9999386
TEST_32896,0.99987143
TEST_01095,0.99812704
TEST_33167,0.9999816
TEST_37742,0.9998434
TEST_31769,0.99997735
TEST_21209,0.9999949
TEST_25728,0.99996483
TEST_29035,0.9999978
TEST_38007,0.99631464
TEST_37979,0.9999567
TEST_19011,0.99997705
TEST_22187,0.9999748
TEST_42102,0.99991065
TEST_11186,0.999962
TEST_09873,0.9999893
TEST_43460,0.08851447
TEST_21698,0.99999607
TEST_42611,0.99996597
TEST_18907,0.001229403
TEST_04980,0.99889845
TEST_03917,0.9999984
TEST_02167,0.037985906
TEST_07054,0.99957097
TEST_43493,0.9999758
TEST_34520,0.9998961
TEST_07753,0.99985206
TEST_12465,0.9999962
TEST_29051,0.9986112
TEST_09311,0.9999438
TEST_09867,0.9999406
TEST_48976,0.9981968
TEST_18492,0.9999775
TEST_13650,0.9999908
TEST_12122,0.9999541
TEST_39306,0.99611557
TEST_36645,0.9999122
TEST_32454,0.9999991
TEST_32992,0.9986224
TEST_43626,0.99978566
TEST_49449,0.9998089
TEST_26902,6.295994e-06
TEST_25898,0.9999504
TEST_44983,0.9997981
TEST_44534,0.99998033
TEST_01671,0.999872
TEST_41521,0.99995875
TEST_02127,0.9464599
TEST_38660,0.9999629
TEST_26857,0.9999941
TEST_21384,0.99995416
TEST_04324,0.9999446
TEST_14773,0.99948543
TEST_25554,0.9999997
TEST_40706,0.99977434
TEST_03527,0.003454262
TEST_03907,0.99995804
TEST_01230,0.98967594
TEST_32298,0.99980533
TEST_01304,0.9997523
TEST_07760,0.9939019
TEST_13983,0.9933999
TEST_28083,0.99997675
TEST_41204,0.99993527
TEST_04604,0.9999491
TEST_06570,0.99894845
TEST_11330,0.99998987
TEST_47304,0.99992913
TEST_25316,0.992368
TEST_06139,0.99693924
TEST_12182,0.9999839
TEST_12186,0.99995774
TEST_28682,2.2677682e-07
TEST_28392,0.999987
TEST_30142,0.9999828
TEST_08892,0.06357875
TEST_11048,0.9998795
TEST_48711,0.9974202
TEST_10793,0.98978657
TEST_12089,0.9993567
TEST_02986,0.99986964
TEST_00379,0.9999911
TEST_07504,0.99992096
TEST_07460,0.99999166
TEST_09526,0.00026097748
TEST_33338,0.99962634
TEST_46416,0.99999213
TEST_17458,0.99969816
TEST_41699,0.9467983
TEST_09630,0.9999841
TEST_32539,0.999951
TEST_14542,0.99999726
TEST_10051,0.99999654
TEST_46070,0.9985569
TEST_35761,0.9999849
TEST_45979,0.9949603
TEST_34732,0.9999845
TEST_38716,0.99975353
TEST_02087,0.9999958
TEST_00227,0.99997234
TEST_05605,0.99932504
TEST_06484,0.9999856
TEST_04662,0.999982
TEST_11869,0.9999986
TEST_44890,0.9999566
TEST_31262,0.0008515132
TEST_14365,0.99992484
TEST_11296,0.99880105
TEST_17202,0.9999004
TEST_11298,0.99072933
TEST_39694,0.99985784
TEST_32225,0.9999952
TEST_37070,0.99999774
TEST_18934,0.99982816
TEST_32517,0.9998949
TEST_14770,4.833343e-05
TEST_15377,0.98910975
TEST_37526,0.9995651
TEST_02781,0.99801904
TEST_19106,0.99999315
TEST_22287,0.9994724
TEST_36228,0.9963372
TEST_31415,0.99991184
TEST_42766,0.9999033
TEST_38721,0.9997525
TEST_41779,0.99985516
TEST_46995,0.999146
TEST_02605,0.9998774
TEST_43040,0.19153412
TEST_31174,0.99993557
TEST_37350,0.99992806
TEST_39325,0.99944246
TEST_35748,0.9997623
TEST_22685,0.9987711
TEST_15726,0.9992976
TEST_35205,0.9997233
TEST_40903,0.9999998
TEST_29624,0.99996877
TEST_35190,0.999982
TEST_21619,0.99955094
TEST_22395,0.9983758
TEST_19929,0.9999685
TEST_46250,0.9971248
TEST_12482,0.9999559
TEST_04557,0.9988645
TEST_45349,0.99987483
TEST_14613,0.9999738
TEST_00964,0.999811
TEST_07946,0.99995524
TEST_12801,0.8838223
TEST_10175,0.9999904
TEST_24300,0.99908864
TEST_48668,0.9999945
TEST_04910,0.9999869
TEST_24419,0.9858575
TEST_13159,0.99573743
TEST_30135,0.9992196
TEST_17146,0.9989431
TEST_20558,0.99771625
TEST_28460,0.99930507
TEST_28610,0.9996908
TEST_02332,0.999959
TEST_43740,0.9997503
TEST_28505,0.9999906
TEST_45780,0.9981876
TEST_37586,0.999724
TEST_20407,0.9999886
TEST_17393,0.99984443
TEST_27916,0.9999251
TEST_37809,0.9997133
TEST_26683,0.9999985
TEST_16506,0.9992849
TEST_27435,0.99993175
TEST_11674,0.99986273
TEST_12358,0.99998176
TEST_22958,0.9995548
TEST_23195,0.99981445
TEST_20023,0.99999374
TEST_32196,0.999875
TEST_38082,0.99891186
TEST_02434,0.99993867
TEST_33664,0.99913174
TEST_24029,0.00086375466
TEST_09529,0.99977064
TEST_47725,0.99999505
TEST_10885,0.9999907
TEST_25788,0.9999696
TEST_17452,0.9999852
TEST_25007,0.999836
TEST_30241,0.9999863
TEST_19473,3.2844005e-07
TEST_13794,0.99975336
TEST_38086,0.83422434
TEST_13851,0.99912053
TEST_19721,0.999979
TEST_03956,0.9982035
TEST_24815,0.66488284
TEST_38890,0.9844867
TEST_40924,0.99999505
TEST_29122,3.304394e-05
TEST_02817,0.99994373
TEST_06722,0.9980012
TEST_41274,0.9995149
TEST_11783,0.99987084
TEST_32727,0.031685367
TEST_25182,0.99999094
TEST_33302,0.99999654
TEST_05216,0.99997413
TEST_24939,0.9926672
TEST_45076,0.98053056
TEST_31365,0.99992466
TEST_24710,0.99988043
TEST_08845,0.99999005
TEST_32209,0.9999128
TEST_12487,0.9999914
TEST_44462,0.9999288
TEST_01510,0.9995894
TEST_46093,0.81494796
TEST_23991,0.998198
TEST_36632,0.99991477
TEST_18336,1.9389763e-09
TEST_42099,0.28564176
TEST_05195,0.99991673
TEST_42200,0.9998904
TEST_36757,0.99969494
TEST_48651,0.9999794
TEST_07914,0.9999964
TEST_37422,0.047824048
TEST_48687,0.99994165
TEST_46796,0.99986076
TEST_10669,0.9999918
TEST_19868,0.99999404
TEST_24614,0.99973685
TEST_14014,0.9971631
TEST_11434,0.99983156
TEST_28964,0.99999684
TEST_30999,0.9937394
TEST_37036,0.99846673
TEST_08390,0.99998236
TEST_15676,0.9999823
TEST_33576,0.99970585
TEST_38862,0.99999225
TEST_15951,0.9996766
TEST_13832,0.9998189
TEST_12707,0.999298
TEST_10606,0.9999215
TEST_47872,0.9986223
TEST_22136,0.999993
TEST_30266,0.9983191
TEST_22004,0.9999941
TEST_45866,0.9998269
TEST_27464,0.999974
TEST_31687,0.99958163
TEST_43304,0.9999795
TEST_39086,0.10772204
TEST_02596,0.9994211
TEST_15327,0.99847263
TEST_40580,0.99999905
TEST_01261,0.99916536
TEST_32381,0.9999848
TEST_28121,0.9999969
TEST_28673,0.9998163
TEST_06403,0.9999163
TEST_01137,0.9999215
TEST_38855,0.99958175
TEST_42397,0.99980235
TEST_39101,0.018972857
TEST_30342,0.9999886
TEST_23742,0.99565405
TEST_48574,0.99974495
TEST_06182,0.99998766
TEST_13643,0.99996054
TEST_49062,0.99930197
TEST_15591,0.9992031
TEST_36520,0.11995464
TEST_03010,0.99995583
TEST_34546,0.9999908
TEST_25696,0.9774447
TEST_08101,0.9999962
TEST_35672,0.9999248
TEST_13688,0.9999909
TEST_12351,0.99968326
TEST_04318,0.99999803
TEST_22931,0.99996024
TEST_27410,0.9988218
TEST_42768,0.99390835
TEST_19685,0.9991523
TEST_04589,0.00764557
TEST_36698,0.9999869
TEST_28299,0.0035168866
TEST_33582,2.269623e-06
TEST_37996,0.99999475
TEST_11237,0.002153714
TEST_49522,0.00053617725
TEST_11661,0.9947926
TEST_49902,0.99995935
TEST_33965,0.84533095
TEST_39070,0.99997884
TEST_15557,0.9999954
TEST_18958,0.9999701
TEST_06339,0.9958447
TEST_36282,0.998574
TEST_00024,0.9994675
TEST_26379,0.99991286
TEST_25376,0.99940825
TEST_49718,0.99972373
TEST_01449,0.999997
TEST_13882,0.99600226
TEST_06334,0.99730796
TEST_02368,0.999515
TEST_34573,0.9978266
TEST_10151,0.99564624
TEST_13072,0.99911773
TEST_39805,0.999884
TEST_20555,0.9993684
TEST_30129,0.9999825
TEST_21682,0.9999468
