id,path,fake,real
CIOTUIRP,/home/tdl/deepvoice/CQT_test_nocan/CIOTUIRP.ogg,1,0
mixed_7050,/home/tdl/deepvoice/CQT_test_nocan/mixed_7050.ogg,1,1
SYPLJSIU,/home/tdl/deepvoice/CQT_test_nocan/SYPLJSIU.ogg,1,0
PFXXFOGS,/home/tdl/deepvoice/CQT_test_nocan/PFXXFOGS.ogg,0,1
mixed_15117,/home/tdl/deepvoice/CQT_test_nocan/mixed_15117.ogg,1,1
GGLZXOQH,/home/tdl/deepvoice/CQT_test_nocan/GGLZXOQH.ogg,0,1
JSMSNJDK,/home/tdl/deepvoice/CQT_test_nocan/JSMSNJDK.ogg,0,1
YQZHMXZR,/home/tdl/deepvoice/CQT_test_nocan/YQZHMXZR.ogg,1,0
mixed_5794,/home/tdl/deepvoice/CQT_test_nocan/mixed_5794.ogg,1,1
JGWTDRSK,/home/tdl/deepvoice/CQT_test_nocan/JGWTDRSK.ogg,1,0
mixed_4734,/home/tdl/deepvoice/CQT_test_nocan/mixed_4734.ogg,1,1
ZIKSTGGS,/home/tdl/deepvoice/CQT_test_nocan/ZIKSTGGS.ogg,0,1
BAQOAGHB,/home/tdl/deepvoice/CQT_test_nocan/BAQOAGHB.ogg,0,1
DRVRHHIB,/home/tdl/deepvoice/CQT_test_nocan/DRVRHHIB.ogg,0,1
TYYZZHJA,/home/tdl/deepvoice/CQT_test_nocan/TYYZZHJA.ogg,1,0
OMRCWMAI,/home/tdl/deepvoice/CQT_test_nocan/OMRCWMAI.ogg,1,0
mixed_2607,/home/tdl/deepvoice/CQT_test_nocan/mixed_2607.ogg,1,1
mixed_17102,/home/tdl/deepvoice/CQT_test_nocan/mixed_17102.ogg,1,1
mixed_16071,/home/tdl/deepvoice/CQT_test_nocan/mixed_16071.ogg,1,1
QKZMWVLU,/home/tdl/deepvoice/CQT_test_nocan/QKZMWVLU.ogg,1,0
SRPZVGNG,/home/tdl/deepvoice/CQT_test_nocan/SRPZVGNG.ogg,0,1
CXBORAJT,/home/tdl/deepvoice/CQT_test_nocan/CXBORAJT.ogg,0,1
mixed_17469,/home/tdl/deepvoice/CQT_test_nocan/mixed_17469.ogg,1,1
HCFXFAXO,/home/tdl/deepvoice/CQT_test_nocan/HCFXFAXO.ogg,0,1
UTJJJHZO,/home/tdl/deepvoice/CQT_test_nocan/UTJJJHZO.ogg,1,0
mixed_19407,/home/tdl/deepvoice/CQT_test_nocan/mixed_19407.ogg,1,1
LFGEGBFO,/home/tdl/deepvoice/CQT_test_nocan/LFGEGBFO.ogg,0,1
KBQSTWFX,/home/tdl/deepvoice/CQT_test_nocan/KBQSTWFX.ogg,0,1
mixed_2877,/home/tdl/deepvoice/CQT_test_nocan/mixed_2877.ogg,1,1
TCUTUKJD,/home/tdl/deepvoice/CQT_test_nocan/TCUTUKJD.ogg,0,1
VIHYQVRO,/home/tdl/deepvoice/CQT_test_nocan/VIHYQVRO.ogg,1,0
mixed_25318,/home/tdl/deepvoice/CQT_test_nocan/mixed_25318.ogg,1,1
DPHBTPWK,/home/tdl/deepvoice/CQT_test_nocan/DPHBTPWK.ogg,0,1
mixed_19692,/home/tdl/deepvoice/CQT_test_nocan/mixed_19692.ogg,1,1
QJCSUSFB,/home/tdl/deepvoice/CQT_test_nocan/QJCSUSFB.ogg,0,1
mixed_21780,/home/tdl/deepvoice/CQT_test_nocan/mixed_21780.ogg,1,1
mixed_8916,/home/tdl/deepvoice/CQT_test_nocan/mixed_8916.ogg,1,1
ZFELGUEV,/home/tdl/deepvoice/CQT_test_nocan/ZFELGUEV.ogg,1,0
mixed_16612,/home/tdl/deepvoice/CQT_test_nocan/mixed_16612.ogg,1,1
MBGZNMGS,/home/tdl/deepvoice/CQT_test_nocan/MBGZNMGS.ogg,1,0
mixed_19049,/home/tdl/deepvoice/CQT_test_nocan/mixed_19049.ogg,1,1
XEKTSKMI,/home/tdl/deepvoice/CQT_test_nocan/XEKTSKMI.ogg,0,1
SLPLENAH,/home/tdl/deepvoice/CQT_test_nocan/SLPLENAH.ogg,0,1
mixed_9090,/home/tdl/deepvoice/CQT_test_nocan/mixed_9090.ogg,1,1
MGGFHTVP,/home/tdl/deepvoice/CQT_test_nocan/MGGFHTVP.ogg,1,0
OPFIISFU,/home/tdl/deepvoice/CQT_test_nocan/OPFIISFU.ogg,1,0
TZJFMLGS,/home/tdl/deepvoice/CQT_test_nocan/TZJFMLGS.ogg,0,1
YOGJRNWA,/home/tdl/deepvoice/CQT_test_nocan/YOGJRNWA.ogg,0,1
YLIUUNCY,/home/tdl/deepvoice/CQT_test_nocan/YLIUUNCY.ogg,1,0
mixed_9464,/home/tdl/deepvoice/CQT_test_nocan/mixed_9464.ogg,1,1
ZEXVZMQU,/home/tdl/deepvoice/CQT_test_nocan/ZEXVZMQU.ogg,1,0
mixed_13984,/home/tdl/deepvoice/CQT_test_nocan/mixed_13984.ogg,1,1
UZTYYKKO,/home/tdl/deepvoice/CQT_test_nocan/UZTYYKKO.ogg,1,0
mixed_23738,/home/tdl/deepvoice/CQT_test_nocan/mixed_23738.ogg,1,1
JDRTAGVK,/home/tdl/deepvoice/CQT_test_nocan/JDRTAGVK.ogg,1,0
OGQATKYA,/home/tdl/deepvoice/CQT_test_nocan/OGQATKYA.ogg,0,1
XBZHGCGY,/home/tdl/deepvoice/CQT_test_nocan/XBZHGCGY.ogg,1,0
PKJWQJZJ,/home/tdl/deepvoice/CQT_test_nocan/PKJWQJZJ.ogg,0,1
FGYBFFTD,/home/tdl/deepvoice/CQT_test_nocan/FGYBFFTD.ogg,1,0
mixed_22136,/home/tdl/deepvoice/CQT_test_nocan/mixed_22136.ogg,1,1
HYPNOKGR,/home/tdl/deepvoice/CQT_test_nocan/HYPNOKGR.ogg,0,1
MWJVQZUF,/home/tdl/deepvoice/CQT_test_nocan/MWJVQZUF.ogg,0,1
NDLPGUSX,/home/tdl/deepvoice/CQT_test_nocan/NDLPGUSX.ogg,0,1
YROWCWYU,/home/tdl/deepvoice/CQT_test_nocan/YROWCWYU.ogg,1,0
DTANGJPP,/home/tdl/deepvoice/CQT_test_nocan/DTANGJPP.ogg,1,0
mixed_10597,/home/tdl/deepvoice/CQT_test_nocan/mixed_10597.ogg,1,1
mixed_5964,/home/tdl/deepvoice/CQT_test_nocan/mixed_5964.ogg,1,1
WESBCHII,/home/tdl/deepvoice/CQT_test_nocan/WESBCHII.ogg,0,1
WCRTIOYH,/home/tdl/deepvoice/CQT_test_nocan/WCRTIOYH.ogg,1,0
NRLGEEQV,/home/tdl/deepvoice/CQT_test_nocan/NRLGEEQV.ogg,0,1
mixed_14512,/home/tdl/deepvoice/CQT_test_nocan/mixed_14512.ogg,1,1
XCHLXOGV,/home/tdl/deepvoice/CQT_test_nocan/XCHLXOGV.ogg,1,0
YUSBOAKB,/home/tdl/deepvoice/CQT_test_nocan/YUSBOAKB.ogg,1,0
HVGTWGGZ,/home/tdl/deepvoice/CQT_test_nocan/HVGTWGGZ.ogg,0,1
mixed_23795,/home/tdl/deepvoice/CQT_test_nocan/mixed_23795.ogg,1,1
mixed_5860,/home/tdl/deepvoice/CQT_test_nocan/mixed_5860.ogg,1,1
MSRGVDNF,/home/tdl/deepvoice/CQT_test_nocan/MSRGVDNF.ogg,0,1
IQQSGAVY,/home/tdl/deepvoice/CQT_test_nocan/IQQSGAVY.ogg,0,1
JRRJZFJV,/home/tdl/deepvoice/CQT_test_nocan/JRRJZFJV.ogg,0,1
RKMSTBJG,/home/tdl/deepvoice/CQT_test_nocan/RKMSTBJG.ogg,1,0
OSNOSSXQ,/home/tdl/deepvoice/CQT_test_nocan/OSNOSSXQ.ogg,1,0
mixed_7736,/home/tdl/deepvoice/CQT_test_nocan/mixed_7736.ogg,1,1
mixed_2002,/home/tdl/deepvoice/CQT_test_nocan/mixed_2002.ogg,1,1
YIECMXCP,/home/tdl/deepvoice/CQT_test_nocan/YIECMXCP.ogg,0,1
AEQHYULU,/home/tdl/deepvoice/CQT_test_nocan/AEQHYULU.ogg,1,0
NPGKVUAI,/home/tdl/deepvoice/CQT_test_nocan/NPGKVUAI.ogg,1,0
EDUJLLAX,/home/tdl/deepvoice/CQT_test_nocan/EDUJLLAX.ogg,1,0
TRPMKLER,/home/tdl/deepvoice/CQT_test_nocan/TRPMKLER.ogg,1,0
KRZFKJHB,/home/tdl/deepvoice/CQT_test_nocan/KRZFKJHB.ogg,0,1
mixed_12021,/home/tdl/deepvoice/CQT_test_nocan/mixed_12021.ogg,1,1
VSWYGIUZ,/home/tdl/deepvoice/CQT_test_nocan/VSWYGIUZ.ogg,0,1
mixed_8351,/home/tdl/deepvoice/CQT_test_nocan/mixed_8351.ogg,1,1
FYWRBPTP,/home/tdl/deepvoice/CQT_test_nocan/FYWRBPTP.ogg,1,0
mixed_14190,/home/tdl/deepvoice/CQT_test_nocan/mixed_14190.ogg,1,1
mixed_19168,/home/tdl/deepvoice/CQT_test_nocan/mixed_19168.ogg,1,1
CISCPMJV,/home/tdl/deepvoice/CQT_test_nocan/CISCPMJV.ogg,0,1
mixed_12398,/home/tdl/deepvoice/CQT_test_nocan/mixed_12398.ogg,1,1
QUGNLOXO,/home/tdl/deepvoice/CQT_test_nocan/QUGNLOXO.ogg,1,0
mixed_178,/home/tdl/deepvoice/CQT_test_nocan/mixed_178.ogg,1,1
mixed_11751,/home/tdl/deepvoice/CQT_test_nocan/mixed_11751.ogg,1,1
mixed_2878,/home/tdl/deepvoice/CQT_test_nocan/mixed_2878.ogg,1,1
GOPFWMLJ,/home/tdl/deepvoice/CQT_test_nocan/GOPFWMLJ.ogg,1,0
OFGFZFCT,/home/tdl/deepvoice/CQT_test_nocan/OFGFZFCT.ogg,1,0
mixed_10480,/home/tdl/deepvoice/CQT_test_nocan/mixed_10480.ogg,1,1
mixed_27403,/home/tdl/deepvoice/CQT_test_nocan/mixed_27403.ogg,1,1
mixed_17738,/home/tdl/deepvoice/CQT_test_nocan/mixed_17738.ogg,1,1
QXYOBCKY,/home/tdl/deepvoice/CQT_test_nocan/QXYOBCKY.ogg,0,1
mixed_18821,/home/tdl/deepvoice/CQT_test_nocan/mixed_18821.ogg,1,1
CHXEYVUT,/home/tdl/deepvoice/CQT_test_nocan/CHXEYVUT.ogg,1,0
mixed_9465,/home/tdl/deepvoice/CQT_test_nocan/mixed_9465.ogg,1,1
RHROGOLQ,/home/tdl/deepvoice/CQT_test_nocan/RHROGOLQ.ogg,0,1
VNNYYZBP,/home/tdl/deepvoice/CQT_test_nocan/VNNYYZBP.ogg,1,0
KRSKKHJF,/home/tdl/deepvoice/CQT_test_nocan/KRSKKHJF.ogg,0,1
mixed_16895,/home/tdl/deepvoice/CQT_test_nocan/mixed_16895.ogg,1,1
mixed_7476,/home/tdl/deepvoice/CQT_test_nocan/mixed_7476.ogg,1,1
MILKUBXI,/home/tdl/deepvoice/CQT_test_nocan/MILKUBXI.ogg,0,1
mixed_15974,/home/tdl/deepvoice/CQT_test_nocan/mixed_15974.ogg,1,1
MYJSYHXG,/home/tdl/deepvoice/CQT_test_nocan/MYJSYHXG.ogg,0,1
GSTLSAIS,/home/tdl/deepvoice/CQT_test_nocan/GSTLSAIS.ogg,0,1
WFUTRJKC,/home/tdl/deepvoice/CQT_test_nocan/WFUTRJKC.ogg,0,1
LEEAAVZU,/home/tdl/deepvoice/CQT_test_nocan/LEEAAVZU.ogg,0,1
MXETMJAO,/home/tdl/deepvoice/CQT_test_nocan/MXETMJAO.ogg,1,0
mixed_16313,/home/tdl/deepvoice/CQT_test_nocan/mixed_16313.ogg,1,1
mixed_9052,/home/tdl/deepvoice/CQT_test_nocan/mixed_9052.ogg,1,1
mixed_11745,/home/tdl/deepvoice/CQT_test_nocan/mixed_11745.ogg,1,1
YGACTHPR,/home/tdl/deepvoice/CQT_test_nocan/YGACTHPR.ogg,1,0
mixed_711,/home/tdl/deepvoice/CQT_test_nocan/mixed_711.ogg,1,1
VKFZRZYX,/home/tdl/deepvoice/CQT_test_nocan/VKFZRZYX.ogg,0,1
mixed_23775,/home/tdl/deepvoice/CQT_test_nocan/mixed_23775.ogg,1,1
PDARIWKZ,/home/tdl/deepvoice/CQT_test_nocan/PDARIWKZ.ogg,1,0
mixed_1530,/home/tdl/deepvoice/CQT_test_nocan/mixed_1530.ogg,1,1
mixed_15519,/home/tdl/deepvoice/CQT_test_nocan/mixed_15519.ogg,1,1
GMDYWPTR,/home/tdl/deepvoice/CQT_test_nocan/GMDYWPTR.ogg,1,0
mixed_836,/home/tdl/deepvoice/CQT_test_nocan/mixed_836.ogg,1,1
LIZNBCIY,/home/tdl/deepvoice/CQT_test_nocan/LIZNBCIY.ogg,0,1
NZTZVJHY,/home/tdl/deepvoice/CQT_test_nocan/NZTZVJHY.ogg,1,0
FBVMDSSN,/home/tdl/deepvoice/CQT_test_nocan/FBVMDSSN.ogg,1,0
HKJMNDYJ,/home/tdl/deepvoice/CQT_test_nocan/HKJMNDYJ.ogg,1,0
mixed_12231,/home/tdl/deepvoice/CQT_test_nocan/mixed_12231.ogg,1,1
mixed_23867,/home/tdl/deepvoice/CQT_test_nocan/mixed_23867.ogg,1,1
EAHAPPZK,/home/tdl/deepvoice/CQT_test_nocan/EAHAPPZK.ogg,0,1
mixed_19711,/home/tdl/deepvoice/CQT_test_nocan/mixed_19711.ogg,1,1
XKJMGABH,/home/tdl/deepvoice/CQT_test_nocan/XKJMGABH.ogg,1,0
HRZVYDNS,/home/tdl/deepvoice/CQT_test_nocan/HRZVYDNS.ogg,1,0
AJPNKBWZ,/home/tdl/deepvoice/CQT_test_nocan/AJPNKBWZ.ogg,1,0
CYOXPWRZ,/home/tdl/deepvoice/CQT_test_nocan/CYOXPWRZ.ogg,1,0
ITSWWKVH,/home/tdl/deepvoice/CQT_test_nocan/ITSWWKVH.ogg,0,1
VDAUFYHM,/home/tdl/deepvoice/CQT_test_nocan/VDAUFYHM.ogg,1,0
WEYKJQZE,/home/tdl/deepvoice/CQT_test_nocan/WEYKJQZE.ogg,0,1
QSWGPCWR,/home/tdl/deepvoice/CQT_test_nocan/QSWGPCWR.ogg,1,0
GFPZDCUY,/home/tdl/deepvoice/CQT_test_nocan/GFPZDCUY.ogg,1,0
EDPIMUIO,/home/tdl/deepvoice/CQT_test_nocan/EDPIMUIO.ogg,0,1
mixed_15477,/home/tdl/deepvoice/CQT_test_nocan/mixed_15477.ogg,1,1
EHLCPLXX,/home/tdl/deepvoice/CQT_test_nocan/EHLCPLXX.ogg,1,0
VDSHUFHS,/home/tdl/deepvoice/CQT_test_nocan/VDSHUFHS.ogg,1,0
mixed_1730,/home/tdl/deepvoice/CQT_test_nocan/mixed_1730.ogg,1,1
XOYTIUMT,/home/tdl/deepvoice/CQT_test_nocan/XOYTIUMT.ogg,1,0
mixed_4215,/home/tdl/deepvoice/CQT_test_nocan/mixed_4215.ogg,1,1
RMCVFKYO,/home/tdl/deepvoice/CQT_test_nocan/RMCVFKYO.ogg,1,0
STVCVNDH,/home/tdl/deepvoice/CQT_test_nocan/STVCVNDH.ogg,0,1
UDMCPQDX,/home/tdl/deepvoice/CQT_test_nocan/UDMCPQDX.ogg,1,0
ZPRETXEW,/home/tdl/deepvoice/CQT_test_nocan/ZPRETXEW.ogg,1,0
mixed_2022,/home/tdl/deepvoice/CQT_test_nocan/mixed_2022.ogg,1,1
mixed_15343,/home/tdl/deepvoice/CQT_test_nocan/mixed_15343.ogg,1,1
PGRYABLZ,/home/tdl/deepvoice/CQT_test_nocan/PGRYABLZ.ogg,0,1
mixed_18612,/home/tdl/deepvoice/CQT_test_nocan/mixed_18612.ogg,1,1
mixed_19103,/home/tdl/deepvoice/CQT_test_nocan/mixed_19103.ogg,1,1
OOSKJYTA,/home/tdl/deepvoice/CQT_test_nocan/OOSKJYTA.ogg,1,0
PRXBOVOG,/home/tdl/deepvoice/CQT_test_nocan/PRXBOVOG.ogg,0,1
AZEOAMOI,/home/tdl/deepvoice/CQT_test_nocan/AZEOAMOI.ogg,1,0
mixed_17720,/home/tdl/deepvoice/CQT_test_nocan/mixed_17720.ogg,1,1
LYMDKOAU,/home/tdl/deepvoice/CQT_test_nocan/LYMDKOAU.ogg,0,1
mixed_26708,/home/tdl/deepvoice/CQT_test_nocan/mixed_26708.ogg,1,1
mixed_2173,/home/tdl/deepvoice/CQT_test_nocan/mixed_2173.ogg,1,1
EBFBLQAZ,/home/tdl/deepvoice/CQT_test_nocan/EBFBLQAZ.ogg,1,0
YXTYIGOZ,/home/tdl/deepvoice/CQT_test_nocan/YXTYIGOZ.ogg,0,1
XNVZYCFV,/home/tdl/deepvoice/CQT_test_nocan/XNVZYCFV.ogg,0,1
ODXAGXGG,/home/tdl/deepvoice/CQT_test_nocan/ODXAGXGG.ogg,0,1
VPIWCYJL,/home/tdl/deepvoice/CQT_test_nocan/VPIWCYJL.ogg,0,1
mixed_22661,/home/tdl/deepvoice/CQT_test_nocan/mixed_22661.ogg,1,1
MGVRFCQW,/home/tdl/deepvoice/CQT_test_nocan/MGVRFCQW.ogg,0,1
ZRHXMYCR,/home/tdl/deepvoice/CQT_test_nocan/ZRHXMYCR.ogg,0,1
SZRMSTJL,/home/tdl/deepvoice/CQT_test_nocan/SZRMSTJL.ogg,1,0
mixed_7302,/home/tdl/deepvoice/CQT_test_nocan/mixed_7302.ogg,1,1
TRGJOXOF,/home/tdl/deepvoice/CQT_test_nocan/TRGJOXOF.ogg,1,0
mixed_582,/home/tdl/deepvoice/CQT_test_nocan/mixed_582.ogg,1,1
mixed_11873,/home/tdl/deepvoice/CQT_test_nocan/mixed_11873.ogg,1,1
ZIVAELWQ,/home/tdl/deepvoice/CQT_test_nocan/ZIVAELWQ.ogg,1,0
DYOLOIII,/home/tdl/deepvoice/CQT_test_nocan/DYOLOIII.ogg,1,0
SYAHGEPO,/home/tdl/deepvoice/CQT_test_nocan/SYAHGEPO.ogg,0,1
LMNXZRDF,/home/tdl/deepvoice/CQT_test_nocan/LMNXZRDF.ogg,0,1
mixed_14740,/home/tdl/deepvoice/CQT_test_nocan/mixed_14740.ogg,1,1
BGFECFCU,/home/tdl/deepvoice/CQT_test_nocan/BGFECFCU.ogg,1,0
IPUQNQPJ,/home/tdl/deepvoice/CQT_test_nocan/IPUQNQPJ.ogg,0,1
mixed_1422,/home/tdl/deepvoice/CQT_test_nocan/mixed_1422.ogg,1,1
QUVRNRLJ,/home/tdl/deepvoice/CQT_test_nocan/QUVRNRLJ.ogg,0,1
mixed_25142,/home/tdl/deepvoice/CQT_test_nocan/mixed_25142.ogg,1,1
BEELCWLI,/home/tdl/deepvoice/CQT_test_nocan/BEELCWLI.ogg,1,0
mixed_21579,/home/tdl/deepvoice/CQT_test_nocan/mixed_21579.ogg,1,1
MPAIWGDE,/home/tdl/deepvoice/CQT_test_nocan/MPAIWGDE.ogg,0,1
YBGCHHGM,/home/tdl/deepvoice/CQT_test_nocan/YBGCHHGM.ogg,1,0
GFGQOSQC,/home/tdl/deepvoice/CQT_test_nocan/GFGQOSQC.ogg,1,0
NQNKGWVF,/home/tdl/deepvoice/CQT_test_nocan/NQNKGWVF.ogg,0,1
NHGIXMXF,/home/tdl/deepvoice/CQT_test_nocan/NHGIXMXF.ogg,0,1
mixed_16522,/home/tdl/deepvoice/CQT_test_nocan/mixed_16522.ogg,1,1
GOAZGUUP,/home/tdl/deepvoice/CQT_test_nocan/GOAZGUUP.ogg,1,0
YAPVYQLR,/home/tdl/deepvoice/CQT_test_nocan/YAPVYQLR.ogg,1,0
mixed_19221,/home/tdl/deepvoice/CQT_test_nocan/mixed_19221.ogg,1,1
mixed_6462,/home/tdl/deepvoice/CQT_test_nocan/mixed_6462.ogg,1,1
VUMAZXWV,/home/tdl/deepvoice/CQT_test_nocan/VUMAZXWV.ogg,0,1
SMQSMFLK,/home/tdl/deepvoice/CQT_test_nocan/SMQSMFLK.ogg,1,0
CVICGLRM,/home/tdl/deepvoice/CQT_test_nocan/CVICGLRM.ogg,1,0
KFUGDTJO,/home/tdl/deepvoice/CQT_test_nocan/KFUGDTJO.ogg,1,0
SFDWXLHA,/home/tdl/deepvoice/CQT_test_nocan/SFDWXLHA.ogg,1,0
UXEEZIZJ,/home/tdl/deepvoice/CQT_test_nocan/UXEEZIZJ.ogg,1,0
VELFEZWM,/home/tdl/deepvoice/CQT_test_nocan/VELFEZWM.ogg,1,0
mixed_23655,/home/tdl/deepvoice/CQT_test_nocan/mixed_23655.ogg,1,1
KBTDETFJ,/home/tdl/deepvoice/CQT_test_nocan/KBTDETFJ.ogg,1,0
mixed_18823,/home/tdl/deepvoice/CQT_test_nocan/mixed_18823.ogg,1,1
mixed_9403,/home/tdl/deepvoice/CQT_test_nocan/mixed_9403.ogg,1,1
PCBNGYGV,/home/tdl/deepvoice/CQT_test_nocan/PCBNGYGV.ogg,0,1
LIIIBFBD,/home/tdl/deepvoice/CQT_test_nocan/LIIIBFBD.ogg,1,0
mixed_20341,/home/tdl/deepvoice/CQT_test_nocan/mixed_20341.ogg,1,1
XQEBAYBU,/home/tdl/deepvoice/CQT_test_nocan/XQEBAYBU.ogg,1,0
HPEBPBNM,/home/tdl/deepvoice/CQT_test_nocan/HPEBPBNM.ogg,0,1
EWXCWJAG,/home/tdl/deepvoice/CQT_test_nocan/EWXCWJAG.ogg,1,0
OJPWDBAW,/home/tdl/deepvoice/CQT_test_nocan/OJPWDBAW.ogg,1,0
ILBJVYRV,/home/tdl/deepvoice/CQT_test_nocan/ILBJVYRV.ogg,0,1
mixed_21547,/home/tdl/deepvoice/CQT_test_nocan/mixed_21547.ogg,1,1
AHLZMMEQ,/home/tdl/deepvoice/CQT_test_nocan/AHLZMMEQ.ogg,0,1
PFUYNEIX,/home/tdl/deepvoice/CQT_test_nocan/PFUYNEIX.ogg,0,1
mixed_26652,/home/tdl/deepvoice/CQT_test_nocan/mixed_26652.ogg,1,1
mixed_25809,/home/tdl/deepvoice/CQT_test_nocan/mixed_25809.ogg,1,1
mixed_16906,/home/tdl/deepvoice/CQT_test_nocan/mixed_16906.ogg,1,1
mixed_26743,/home/tdl/deepvoice/CQT_test_nocan/mixed_26743.ogg,1,1
BFAEHIPV,/home/tdl/deepvoice/CQT_test_nocan/BFAEHIPV.ogg,1,0
HCENIRUE,/home/tdl/deepvoice/CQT_test_nocan/HCENIRUE.ogg,0,1
BXCORBEA,/home/tdl/deepvoice/CQT_test_nocan/BXCORBEA.ogg,1,0
UUYHFAGM,/home/tdl/deepvoice/CQT_test_nocan/UUYHFAGM.ogg,1,0
BKDSFSXF,/home/tdl/deepvoice/CQT_test_nocan/BKDSFSXF.ogg,0,1
KETOJYNG,/home/tdl/deepvoice/CQT_test_nocan/KETOJYNG.ogg,0,1
ADBJJUZZ,/home/tdl/deepvoice/CQT_test_nocan/ADBJJUZZ.ogg,1,0
mixed_14565,/home/tdl/deepvoice/CQT_test_nocan/mixed_14565.ogg,1,1
EUPTZOCE,/home/tdl/deepvoice/CQT_test_nocan/EUPTZOCE.ogg,0,1
HZSZUDKM,/home/tdl/deepvoice/CQT_test_nocan/HZSZUDKM.ogg,0,1
VIELPKKJ,/home/tdl/deepvoice/CQT_test_nocan/VIELPKKJ.ogg,1,0
mixed_8675,/home/tdl/deepvoice/CQT_test_nocan/mixed_8675.ogg,1,1
mixed_9565,/home/tdl/deepvoice/CQT_test_nocan/mixed_9565.ogg,1,1
VYUFBRRD,/home/tdl/deepvoice/CQT_test_nocan/VYUFBRRD.ogg,0,1
WIISNOOH,/home/tdl/deepvoice/CQT_test_nocan/WIISNOOH.ogg,1,0
OZGZNQPV,/home/tdl/deepvoice/CQT_test_nocan/OZGZNQPV.ogg,0,1
WEEDDWZD,/home/tdl/deepvoice/CQT_test_nocan/WEEDDWZD.ogg,1,0
WJMWHLRD,/home/tdl/deepvoice/CQT_test_nocan/WJMWHLRD.ogg,0,1
JDESXENL,/home/tdl/deepvoice/CQT_test_nocan/JDESXENL.ogg,1,0
WHXDSPZT,/home/tdl/deepvoice/CQT_test_nocan/WHXDSPZT.ogg,1,0
UKUFANYV,/home/tdl/deepvoice/CQT_test_nocan/UKUFANYV.ogg,1,0
ZKTKHPRU,/home/tdl/deepvoice/CQT_test_nocan/ZKTKHPRU.ogg,1,0
EFGYZFBI,/home/tdl/deepvoice/CQT_test_nocan/EFGYZFBI.ogg,0,1
VNRYTWFB,/home/tdl/deepvoice/CQT_test_nocan/VNRYTWFB.ogg,1,0
HQNYYWNF,/home/tdl/deepvoice/CQT_test_nocan/HQNYYWNF.ogg,1,0
mixed_23931,/home/tdl/deepvoice/CQT_test_nocan/mixed_23931.ogg,1,1
MZDQPCDR,/home/tdl/deepvoice/CQT_test_nocan/MZDQPCDR.ogg,0,1
YKMOOPRJ,/home/tdl/deepvoice/CQT_test_nocan/YKMOOPRJ.ogg,0,1
mixed_5036,/home/tdl/deepvoice/CQT_test_nocan/mixed_5036.ogg,1,1
mixed_25613,/home/tdl/deepvoice/CQT_test_nocan/mixed_25613.ogg,1,1
mixed_10022,/home/tdl/deepvoice/CQT_test_nocan/mixed_10022.ogg,1,1
mixed_26881,/home/tdl/deepvoice/CQT_test_nocan/mixed_26881.ogg,1,1
NDMKMZOH,/home/tdl/deepvoice/CQT_test_nocan/NDMKMZOH.ogg,0,1
KBNZXVMN,/home/tdl/deepvoice/CQT_test_nocan/KBNZXVMN.ogg,1,0
mixed_14282,/home/tdl/deepvoice/CQT_test_nocan/mixed_14282.ogg,1,1
mixed_21310,/home/tdl/deepvoice/CQT_test_nocan/mixed_21310.ogg,1,1
mixed_23729,/home/tdl/deepvoice/CQT_test_nocan/mixed_23729.ogg,1,1
WUQHUGVF,/home/tdl/deepvoice/CQT_test_nocan/WUQHUGVF.ogg,0,1
mixed_22317,/home/tdl/deepvoice/CQT_test_nocan/mixed_22317.ogg,1,1
LDNTGWYA,/home/tdl/deepvoice/CQT_test_nocan/LDNTGWYA.ogg,1,0
GTLXUIXV,/home/tdl/deepvoice/CQT_test_nocan/GTLXUIXV.ogg,0,1
UCBOQUWN,/home/tdl/deepvoice/CQT_test_nocan/UCBOQUWN.ogg,0,1
QJEPIHVA,/home/tdl/deepvoice/CQT_test_nocan/QJEPIHVA.ogg,0,1
HVKHELIB,/home/tdl/deepvoice/CQT_test_nocan/HVKHELIB.ogg,1,0
MRVEIDUU,/home/tdl/deepvoice/CQT_test_nocan/MRVEIDUU.ogg,0,1
mixed_14328,/home/tdl/deepvoice/CQT_test_nocan/mixed_14328.ogg,1,1
DEISKIBH,/home/tdl/deepvoice/CQT_test_nocan/DEISKIBH.ogg,0,1
ESZENLFC,/home/tdl/deepvoice/CQT_test_nocan/ESZENLFC.ogg,0,1
mixed_3443,/home/tdl/deepvoice/CQT_test_nocan/mixed_3443.ogg,1,1
mixed_14327,/home/tdl/deepvoice/CQT_test_nocan/mixed_14327.ogg,1,1
CQAVSIHK,/home/tdl/deepvoice/CQT_test_nocan/CQAVSIHK.ogg,0,1
AJBSHFMM,/home/tdl/deepvoice/CQT_test_nocan/AJBSHFMM.ogg,0,1
ZCZPVABJ,/home/tdl/deepvoice/CQT_test_nocan/ZCZPVABJ.ogg,0,1
WTWFEXWY,/home/tdl/deepvoice/CQT_test_nocan/WTWFEXWY.ogg,0,1
PMRNOAZC,/home/tdl/deepvoice/CQT_test_nocan/PMRNOAZC.ogg,0,1
CZZUMSME,/home/tdl/deepvoice/CQT_test_nocan/CZZUMSME.ogg,1,0
XRMSOXAV,/home/tdl/deepvoice/CQT_test_nocan/XRMSOXAV.ogg,1,0
TUYBSUKG,/home/tdl/deepvoice/CQT_test_nocan/TUYBSUKG.ogg,1,0
FOWJSDHT,/home/tdl/deepvoice/CQT_test_nocan/FOWJSDHT.ogg,1,0
